#####################################################################
# Alchemist log file - simulation started at: 2024-06-14T15:08+0000 #
#####################################################################
#
# seed = 3.0, spacing = 1, error = 0.5, globalRound = 17
#
# The columns have the following meaning: 
# time Reward[min] Reward[max] Reward[mean] Reward[variance] MeanDistance[min] MeanDistance[max] MeanDistance[mean] MeanDistance[variance] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN
0.1 NaN NaN NaN NaN NaN NaN NaN NaN
1.1 -1.0 -1.0 -1.0 0.0 0.9072277083016452 1.530328647905448 1.0899450000733966 0.011700627250686881
2.1 -1.0 -1.0 -1.0 0.0 0.9041137892460094 1.530328647905448 1.0726904965488526 0.011193419907470957
3.1 -1.0 -1.0 -1.0 0.0 0.8541366545114881 1.530328647905448 1.0563879469669113 0.011515808916533931
4.1 -1.0 -1.0 -1.0 0.0 0.7867138757002973 1.5272862507218086 1.041923587143601 0.01198864913847262
5.1 -1.0 -1.0 -1.0 0.0 0.8023612938874527 1.5660139269553124 1.0396837715004736 0.012978767397463179
6.1 -1.0 -1.0 -1.0 0.0 0.7618527443254239 1.5415677047120682 1.0234464060501143 0.013323494801824183
7.1 -1.0 0.0 -0.99 0.009999999999999993 0.7192025989001987 1.5269463429053132 1.0042168226797652 0.014995318822923228
8.1 -1.0 -1.0 -1.0 0.0 0.6822659226408592 1.5174176518363454 0.9910402200670972 0.016921174158116364
9.1 -1.0 -1.0 -1.0 0.0 0.669514367438991 1.5174176518363456 0.9748825864033337 0.01864135308103994
10.1 -1.0 0.0 -0.99 0.009999999999999993 0.6387776197059223 1.4975575343875125 0.9573715069098043 0.021033950363691375
11.1 -1.0 0.0 -0.98 0.01979797979797977 0.6207647106918989 1.4806768109216328 0.938051612253121 0.023538974078716777
12.1 -1.0 0.0 -0.95 0.047979797979798004 0.6019177182607903 1.4452378599039992 0.9167725444982802 0.026996401187352935
13.1 -1.0 0.0 -0.94 0.056969696969696955 0.5798558479409428 1.4358329463273587 0.8999891959050075 0.030186495142617134
14.1 -1.0 0.0 -0.94 0.056969696969696955 0.5545607442182552 1.4358329463273587 0.8820821951053739 0.034218716968414595
15.1 -1.0 0.0 -0.92 0.07434343434343449 0.5264476380750277 1.4819339890052865 0.8635743451605509 0.03865887960428668
16.1 -1.0 0.0 -0.8600000000000001 0.1216161616161615 0.4977410536262884 1.5306266872787506 0.8470059350258764 0.04134144153539401
17.1 -1.0 0.0 -0.81 0.1554545454545452 0.4957190708762543 1.5473440619235044 0.8242949437812219 0.04565619443930003
18.1 -1.0 0.0 -0.74 0.19434343434343426 0.4372333533768253 1.566644628160845 0.8082308812172129 0.050131309444771746
19.1 -1.0 0.0 -0.75 0.1893939393939394 0.43374558927153417 1.56470049873572 0.7880657967160751 0.05376686580524501
20.1 -1.0 0.0 -0.71 0.20797979797979774 0.3848509387028492 1.5555170060880998 0.7680422952972074 0.05759723328564864
21.1 -1.0 0.0 -0.67 0.2233333333333334 0.3621297099678552 1.556526158490034 0.7488272732839532 0.061348924683210446
22.1 -1.0 0.0 -0.6399999999999999 0.23272727272727275 0.34227756605012405 1.5413600968686634 0.7258375092544689 0.06673214003785494
23.1 -1.0 0.0 -0.6399999999999999 0.23272727272727275 0.30350258602183616 1.5403529595195653 0.704310502719535 0.07117301357204203
24.1 -1.0 0.0 -0.6300000000000001 0.23545454545454572 0.31046716574543565 1.5571843979675954 0.7041235457560033 0.06965711436732473
25.1 -1.0 0.0 -0.5299999999999999 0.25161616161616146 0.2769218795413561 1.557842405736002 0.6781493901648553 0.07302546263981087
26.1 -1.0 0.0 -0.4799999999999998 0.25212121212121175 0.2474507982562894 1.5495591459304592 0.6508575931870452 0.07717882438376852
27.1 -1.0 0.0 -0.44999999999999996 0.24999999999999992 0.216616716027828 1.5477975371130714 0.6235784818390697 0.07945661564954484
28.1 -1.0 0.0 -0.3900000000000001 0.24030303030303043 0.1981232453912825 1.4692861622926014 0.5999207630375858 0.07591134689618997
29.1 -1.0 0.0 -0.36999999999999994 0.23545454545454558 0.17437360505449923 1.4262008285105316 0.5711606182355844 0.07609085735983721
30.1 -1.0 0.0 -0.3400000000000001 0.22666666666666685 0.1650484709505689 1.3762255031658903 0.5464595905418045 0.07491111452657781
31.1 -1.0 0.0 -0.27 0.19909090909090935 0.15783701472285805 1.3171594501969572 0.5257056759162715 0.07459446862997907
32.1 -1.0 0.0 -0.27 0.19909090909090935 0.1389566538666271 1.2565499951515986 0.49883408225837694 0.07349908107186302
33.1 -1.0 0.0 -0.23 0.17888888888888888 0.10397758610485852 1.2670571656905179 0.4731688904503526 0.07514880824096162
